puuid,games,contribution,volatility,win_rate
7_PXdQZgpd9Uv9PbJRpB1oe6k9qkW--ZJjJ19Ax5CyuBGJr2uHnZYT9pgFe5t0LA7jVqkuaL47vuuw,198,0.9829783701187763,0.08827478917292142,0.5050505050505051
7oE3sk18qtqB_dtUi2g7e0NvS16zeiJp8TJHwIj7wSnHZHzp3pZptVpLu1UhiPhHXLpwnJ6Yyem1EA,293,0.9905594974471472,0.13603342361792903,0.5802047781569966
81UMuKqftY-c4mbvy6B0LNWH6rr7_b7tWKn13Hyqfkl16wMXp28voq1X-fPH7Y19fm-Oiut_mhvXvA,229,0.9837006998433309,0.08583299124599175,0.5545851528384279
8m7iOerPiTCDKOlbP8icjauELmc5ZCvqtVJkdFte_uu7VswhiUR1zuvVZOBXX1oSH5JcUsYuj-pLEw,258,1.0169623669405614,0.09549517655568257,0.5852713178294574
9RA0Tqqc92U1NHFFfH9GuGg8JxgQBosGYWEf-zl3IUO797S705aXw95JM_assD6PDX-3_NU-KiodXA,164,0.9935091053988554,0.08324510847133564,0.5975609756097561
9dCIrzomUW7qKXTsqvviywLiWH7BKbeMlHzNtH0kqsgrVQHwmqkyJg5RezfGkmh7ksbDBjxMaxIHIw,106,1.0056288423865902,0.08997400492950454,0.5849056603773585
A-Z_AaM67jCgwIpr3e54SvbqnxJ2uTAqwGKTd7eogC6otN3xTfkhCiT_2Z_y6dzyAdx6PsNibpJ0AQ,42,0.9860866869239084,0.11308077458974665,0.47619047619047616
A8HtHNehPVYe7gv7bgkCZgipX9uvM2Y1_NCxmsVwuXVGKapNKV4sMdvrle286uCOKc9rF7deY-vtAw,41,0.9788263971013701,0.09615131605727271,0.5365853658536586
AsP8SbZUJn516zDmdP5iZNuPnd1acy254SZwwa8WrIpsSXdx6hQwdyXa6-oxDvtFN-Zrp4O0ymiC4w,226,1.0285653546347706,0.10511694857384467,0.5619469026548672
AyQ5Q_fGufn69HdWuMy6rEdFF3orL8UuIVgrpHqP2jRZMvg_-_u1au-TRVQl8D9bSsE4FYHEabMoBQ,352,0.9951592792307086,0.08965147727498077,0.5
BtfBHw34R0aGFsuJwZiRHflcZM6scddwjt9k2W_OVZZLwO5LtGDjv9X6KTb_wipHQgY7a1fI8w0oUg,66,1.0040239947153922,0.10556752596053905,0.6212121212121212
Bzdeq9E0bJtXCKIyY5cmy2yC3qT4M4RHkbjsUvGyoLACsdV9narh19MBB74UFie_NksLvGJ75mvyMw,106,1.0056011856245837,0.09893474991275467,0.5943396226415094
D-5OlAf4dhclsS-XrU0kgytW-jS7mp4wWYFOE-lA61UKR2edGaqfmlgQobkrXE2IMGZ2ML4_ZNq7iQ,211,1.0072174406816992,0.10142110920667338,0.5876777251184834
Di508kwCrS9NpLIsTqeR_jaf3puNNZ4yozvCBGqmx2jX5zG-E847P0JKDOOf-_KunvXR0oSIBo6otA,136,1.017812938709325,0.08050590820975138,0.6102941176470589
DiIRvAeP-l1qXvAUh28HTQa_A5Y6yqb7wj-gPzx5fAf4ulPrNEHugoYYA8QglwwAeV6zixRcdRuXww,30,0.9975940090394891,0.0842576050193519,0.5333333333333333
Er2bt5laugNsxvMmOt96dyQXX410Oxk-V4Uo4Y6nbFyMrRTl_doOXKT-k-TxpifktbA2Uc1zhSXfcA,212,1.0341383448396655,0.09574520036411152,0.5801886792452831
F5UIFRzWRcDNcpMvAYYTaOvV6X3u0avg_Io9-uJWCG-CeBGDXGYLGZWX0Nb_zPge_EhBWDgJmArfEw,30,0.9851265001772125,0.11306786072281248,0.5
G3lt3RwFXvzjGXZaUwJ1K-sLuhVCZGJzuy6UCoFugpMfIkvEckZI1uhykYmKMasoSFXkE9P5jCdVDg,202,1.0090871127872487,0.08447498301961108,0.5643564356435643
GUsCLCkUbsNSksq0uLh56W98Lenay8U3Xj2numkvwt-pabmbrAIrIboWXqiQNHaZQ_sKlT0xpMWLtQ,254,0.9867750278861466,0.10509891981501386,0.484251968503937
JIDzUafPnUM5kM8tyIMOsDFw5Q56pI4NvobrpL_H3JxdId1d0-O7tEgkd1ArkfpJubXwzHFwuYljzw,148,1.0337671894617184,0.10369015889816653,0.5135135135135135
JRoyw2RQS7vxG2-XdtEv441PMwL2fNqA6honmfHOdi-2o8U2jMGyQYowGQ1-iNftSID8st6cFF8svw,52,0.9388765345159187,0.07641919569114196,0.40384615384615385
JYUDF7bS1t4U7dDtyL9NAqUoXAqqhthJ7VYj-uNWHu0eQJx0ga9MDWIln04AWJK_3tQw7phdEj8emg,117,1.0084871614706075,0.09245425506063866,0.5470085470085471
JncbFPz_xCb-AwjGVEcvbhGyrdtgtrcmLQBQxKTi3yrb5mJrO22JSzQHugPoG5jr2D0UrsNcMEKuhQ,247,1.0436971223782092,0.10064899353346257,0.5344129554655871
Mu-t7fC1a0-ztSi7VGyjw0TI_B1vCFMWxSyaVjk9WeeL2efDuuSsGBj0a0JC2iOFfuiRiBpQoVVFXA,322,1.028616874547166,0.10020990198372466,0.5279503105590062
NjdZvOBMHN8rWbgLdXr6bBX2bWWDz38xNpHdgqAjOy7kudZs-KmMwmvQSBkFPMVjfA-u5-xYW0eVyQ,47,0.9853525219629301,0.07491560601316392,0.5319148936170213
PIpGhn8h1jQqqHf1WR0cqXiGDVaNaHGaLtphxKKXmMu1v0cpVa2t3G-AQyHrPVu2HkhU4T3LIkJ-nw,326,0.9704093718250655,0.08662451273697942,0.5276073619631901
PMNg8M2RjTRxs2M9cSndhC0Mf7YNMhhb4gAXO6JLb5XUd89BIMaCjiI4trcFXLpD7c7oYDhju4NTXQ,161,0.9544372919064801,0.0811239228628177,0.6149068322981367
Q8tuLUQmCbypZIlhhmohcibyLQMb8LpkI4Q_z4m52Ivz9u8ZFJPBrUzxnAL_XEt3zgtKgohw_ZV85A,98,1.1216430862431919,0.12647596133483063,0.6326530612244898
QCprdn3ACVBHssZXtpmz9bjD1jNCE-Y0sIEVRx4owiEfKqQV4kICqhls56fqkw8wWfL8Xo112VUgzQ,186,1.030483280745229,0.09305964196296636,0.553763440860215
QGt1mrMfZNNcJEswfQkwDqqW7yyAHIGGfJOn_V3aApXyAj3s_IbVIvoHIrRnlP8zTcBk0rYX7zJK9Q,205,0.9855438050434514,0.10599338686941791,0.526829268292683
R9XB5kh7KLLydM_UA-W3XR7NepIaAMpDIKpmAZD_MfQsd-SnfoVmU3_T_jr7nQzCB7d4mz6cy7GPxA,99,0.9833803488437566,0.08844140564460949,0.6060606060606061
Re2k97yK9Tr1yOH6FAHcK7za-cP8L7BMXVbJ1HAhixpxRdmRCBVjtVaOYFCIrSGw3zN6dL1NFBhj7g,236,1.0251318962019742,0.11026506352359636,0.5084745762711864
T9uvQ6NOQfD2rICW0JcxayJ7xSa6-lkxE7-UozscY-NO1CBEMkhWpM9qLHV9zQdjwENfjSQzJRYA-A,535,0.991794826924227,0.09081499455245041,0.5121495327102804
Ub1VHsM1B0m1ctinxNljs2OZOvOXjP-fyZSQ3KxVgR_U1FnmEC1wzHDCP5JM4Vs6vuavFGta0WvxBw,41,0.9788228279944478,0.08801104986123272,0.5365853658536586
X2cGCEEpUU1qb1TewXGEmsgfLMymuuC37LfkCD7b0bvCsyCg97QKNR3wMsXGTLVn17OP_oz0UIBNZw,152,1.0062810816719192,0.1196576829492696,0.6052631578947368
XV-BDu2dOKVn-WRQlmrM-uZARI3cZTb4YUUHiNemOwnAIqJ7dqeMltmHymXqY3AZUTo5_JbBQljSmw,223,0.9937238348324219,0.09756589322578105,0.5695067264573991
YC5fatCdHOgo9LlnaDliBR0MrGK_8QIFFdPhUMj2fHGMf2ZSgslFoU5sQG_oqVDuBpJS8jK1iHzvEw,37,0.9844165165832884,0.1051465392191118,0.4864864864864865
Yfh3fEnwha6khSVWYWh4MMWzTwY8YI4RFtnVDBbDbyk7X7U1G11wZNJHJWZcCKjJnt9TurMsux_0ag,48,0.9779760961135827,0.12703651233315721,0.5208333333333334
ZZB2x7WrP6lfToc317Uuv8Co2D9wBCEH84DybXrXIDAZY9k-jqZIq5rctY0N9hzhdWyU78c6TY9fOQ,108,0.9836738713738753,0.08441579437582375,0.5462962962962963
ZjWfH1yQW5XPtd8Fya2KmxQtsr83OemQaxpcyDSXIaqAPnoUQbIrPUa5tw5bGf7S2V0QCl5-iz3Jgw,195,1.0322684816637782,0.09934229133866505,0.5794871794871795
_2gy_DC46aRGaj02qVS4G6kbPavUSh8Sn3pwDFx-ww2bLq4f-g_5vFY1iFrAsDwciaOJlU4qab90Xg,199,1.0305909580950552,0.11205604496396997,0.542713567839196
_ejWy88cj6_JMIhiBi6kkJtRefxkNwU6iTz7uYEaI-iuUSY2dKndZADQkLfFqpsbYhTDnpQ4Y58VVw,277,0.9913911292740348,0.11476495494914381,0.5487364620938628
aAXJd_HfUztYmdKck-SXYF_FnCGGe1ZOlfeQ67OYgsJ_Xix0BZZ3tJ22gjCrr2B4Z6929pFN1TGz8w,200,0.98750683296588,0.08905892068611033,0.585
aLdGTbpKtagHP4TxcaUTbL8xGp0o46vgYsq4RcToUy4WOFquUrt4SFO1MWHwZgTjX93fnl2vUfdIvg,33,1.0205094975854374,0.12338702974578045,0.5454545454545454
abcXImUS5_TGuWRJpVoSroMMU06qORFTXQmSAt5BQV59-bqkCQsK_R7t9e7ACo5WJZO5x3iRCKrGCg,32,1.0330715646836692,0.16071664416637352,0.59375
ahSeYRH4XDHBd9sqoDnL-b3L_xOYL1l5jA8wmw4MGb11lBVc3xx-UNgbJi0eNF76N_hB0oEiQrJFbA,30,0.9828953472002607,0.08920361497923063,0.3333333333333333
bmLEm5XjtT5lJkZRDpPhybFGvgHHYIVf3HKNBmil1Wb-l6DU5qmJa33RMs7JKnMiwux8oo_mQl-OOA,47,1.0229001461414042,0.0884340576545319,0.5319148936170213
c7o6m66l3vzaLhIzVVp71aoiCWaQcJEa0PK9mymRUTwpPmXKsTfqiBxsM53jWwrALpq0MdiAJONQEg,36,0.961931263267843,0.09536746255928229,0.5
cfzwY3LH5Pu1mYL6yUXWDd14GyCm2aa9MXG4xnnDWlwk9JLZtdOVvsePimQjPsP1QuGyA58YI6Sz0Q,110,0.9965448492324304,0.10027392875169781,0.5636363636363636
cnPV4iSWitIBt-Q9XyJhcSqPJsRLLTJ5zP6eS4vVbCmRJp6kJ1I6Z5HHq7B_U_UM1hTspBAaTg3h9w,389,1.0019947551150696,0.08903035191621611,0.5526992287917738
czaP-eJUliK5AMKr0zIhX9ure8_h-lmXi1HuUrfybMB0n5Khwm0TMhPHMOk0KdVJk1xGJWyOdCpVDw,135,1.0389889956692104,0.09201203904573996,0.5259259259259259
eEKJj-LSHuGdzfDEQe9-9gjCCoAZmQF-lTeRozhECBeomzQlzEkTavEmpwU7JlFwQLZCqBTiKkGHTA,173,0.9754273403664219,0.1049520327511997,0.4508670520231214
errb_ANgiRlXA4V7vcQctQB99G8MbbPnChFRu2fwAPJsS64Faj1CWzUH-Dpde-HR9SFnCn3fQ5YAoQ,110,1.0081326444797287,0.09908860744114265,0.5272727272727272
esi9eAoiLHinr69twqACN2jrfVpbW53hSyAlg1Z48j_-mdLvog1i4a2yv9uz-qJpX6AR2gy4ZwQr_A,197,0.99062976360815,0.09547739172951925,0.5786802030456852
iKJ9YRszeL6c4aht2hMnfC6q-_yvwmIFnEks9cPvMouiDq75ZzKIEIP7W0a-sZMKQ9_IcrmJSIsyHg,57,1.045822060817572,0.12467706818240948,0.5614035087719298
ih9aQPPW4xMADtvB4IkZF6Fyv_mPWxSNnFDl46UphaFASrSpBSK7PO9BVCCb-s7ABV9L9fGPbn4StA,413,1.0211072541896686,0.1046437227754089,0.513317191283293
iun3T5NZCFYcIcwr0M2o5hWlAfs7Muow189L-BdmyHFXOuIiNvq4-4Lq_HFZG8l0CCicXtt0OZXvLA,231,1.0347895626172685,0.07693632452452615,0.5367965367965368
j7TxsFgO9-YYfJpEQ81Y_3V4lIjXO3aK7YvziDx9G06wUJq3D-pKzV8FmEG41Ly6yzqGsb90rdysuw,40,1.0386055844967752,0.09965839883068127,0.6
oHtjBx8SuRnTyYFGaTY02_aOBc_ERjJFgesJm0qh3IuiXkzFZsNLlctEniuhyROhno3keJ5W3Axe4Q,111,1.0018316168045367,0.1020337833314805,0.5855855855855856
oQdZxzf3OMvD9SazjuO9PyhAQNTbKlweB8mIf4uB-O0vLA4z8gHmX7DjTaQOkXHw2Pbe8WScpK9dKw,126,0.9756672944107072,0.0802326019135146,0.6031746031746031
oyhJiMJ8FUFmjYm73RNOOo-XcGpu4E3iO0-8TQRDRlRwSfckmMfcj1vSGOcL6C_6qMjrZ5KpbRu9vQ,280,1.0307568816162862,0.10170919814290992,0.5357142857142857
qv4nR_5igvOlYNGCj2b5n6s_zcjuNmcI-g3Pg1WC5eB6DQc1Vl4GIi5HvVJ-XfZJkPvCiX50iIGwAA,166,0.9600220008514189,0.08935305908735096,0.5180722891566265
shfvfaOdZ0cf-jkl0KM1STTdVR0th9Cle4n0YHUqWk_IARo-qVHILXDCYh7nnNQEBG-G0G3ib7lM3A,198,1.0231609079478299,0.10444563687702739,0.5252525252525253
slfMo7EHx2dL56BTAdhboUgQfGyw8CGcF3vLlYfiJQYQX_0tWsTjWFg0rmj8goecighSSWPb1SJMVA,183,0.987240734354536,0.10275893830358779,0.5573770491803278
wBKCLdk0sr5q0XWiDtDHfwGQpumMvnExbHSz7OPZc3X6sLVn-4aOcikT6YGpqDpgLOBw7STMTz6BRw,179,1.0024949136860504,0.08775033267441999,0.5418994413407822
wn-Y1K32_NkI3pU8930tSSHEsTBqUctON4l5owh7kjzg2QBtmI6Kr3choF9gobpHi0iqQGJjteOy3A,38,0.9277681917650349,0.08686366944291189,0.5263157894736842
x5SuFTxFW-O1FAXXNaGD-6x2jVgSu0H1K2d6aECtGLGt2AOwetx_dRakEbuOwhKLm2YZOSxc_1Vfqg,164,1.010298234396224,0.09548327500490042,0.6036585365853658
xfq6_sC0pVmRz3eAzPXt9n9DAUkQcGwdItmilkMx5zmj3Wh_Cf4pRCEXMhq1DfvO7KUKKcumkSMypg,229,0.9334755190305853,0.08736595334539451,0.5633187772925764
xq48jMSekE3VuLaHXHMqrr88eZqIjVWIEqdMas2OJiqmgxQ9-sS-Pohlm6toVVF3Agr7sl9RQ5wong,151,0.996780084733298,0.09456073725685415,0.5231788079470199
yuoduo9Kib_UXf696-aqv_loPuGtYxwmEs3XkZHZhi2Apde8BG86v14EDBgIRsKDu-p7Z91JkUaX4g,432,0.9868457915237495,0.10847820495810129,0.5162037037037037
z6GTsMQYqrBXp_OBqhrMZwZM-0MDW4FZiwXg6Z_--Fzx76aQFaycSJpuJax2hnQsFyyd1d7i4E9S6w,326,0.985009527888345,0.1106051381688377,0.50920245398773
