puuid,games,contribution,volatility,win_rate
4BkPDm5aWqG-oMXvyzrUU6vLk5swPWFnPKyHMMzOGo31J71qPcFIUur3lVe7jW_qvukYUpTR8m89NA,30,0.9930333570259565,0.11590664448523148,0.3333333333333333
4OF9EdKMqIUCNeUkVv6W_sJZkv3P766WAgRKGoSzIPy26poJWM2BUgUKK-6plHygR2JhnGoWQaxwdw,59,1.0158839317198032,0.10267535281009799,0.559322033898305
4OPGjeGSxY6aWLRsxAAXIhh3auChkV_FeWNATw5K1fxrP0OG-3s6njAJ3TZnDnjSTdXqfQkeOY1WcA,116,1.0312599415752388,0.10573002281552248,0.5603448275862069
4Up6raifuCEkJED53lb_YI9rmyTvknwYXRTaXbQdPeFmnQ_g67-yGoLcYSYLhKhRx-ljCjBRuCt9DA,50,1.070333018617359,0.1552617460209097,0.4
4VaW3Rk6JRRCUsV6iP2caJYeLzVX8uGRW5OPyfoh6kkk_q6sCSD2r1jHFFiml4VOwJkkBWvlt4fFrw,96,1.0007525750179302,0.0838046948957808,0.3958333333333333
4bElTYEY0tVG-q-m-WWWd_O5A-bsvjq4Ee3Kht5WjLxOZBv4hqr_681ChMM04iBM1x3m6OinJvf1rg,36,1.0193890089832365,0.1332801238534212,0.5
4dtr_mdQDF4tB3f9DuSmTReYaHNSji62nyFYx9SgOA25egeOg_L0br_QAE-3SyONf65PlEreHrHPuw,41,0.9958059008808389,0.12448517355434317,0.4634146341463415
4pAcnYzDn2fxDWfkJzJVxXOmMC-aOOE2Go9aGKs75njiw8E_JOY9HmRYGrM7dwdnztB_v-RhPi9Y-w,397,1.0652254044554377,0.11153656444901928,0.4659949622166247
50t33MNnK1amyWv5uZv1B3jZ3442iYS8BE2G6a_IJqCpvVR46luEyGOmt-hl_LUdwaqhME9dSw3iAw,396,0.9549223508646248,0.09100105674349071,0.47474747474747475
57FondTDBRhuC3CTDnlUu6SpzGIKUQ6F2mbZToPN0LLn4t1suh1wGHwoKW5MDudwnmCzqmMp4HKOzg,36,1.0464915771560142,0.14693121516049967,0.4166666666666667
5BHPZSEdYxeTsp8viRTg6QxNMjSmVdZ9d1oOckL4VgKBSCeVnEliPiw8sPDxvaxyrJmILMsWg42vOA,62,0.9892314386521425,0.1136248653066674,0.43548387096774194
5GLnl4b4WE6vP7fBHE5XEb4vfwis-gVcDQ8rQZ5YFae1OiHy5bdZ9g1stgMjVvpj4tsBglsajyhVFg,47,1.0096000356318249,0.12207794602927989,0.40425531914893614
5VqPlnwU0t8doGgf2D7wRSTzZdtr8J5D5lnd5vOm1FZhku2AC8PX4_mlpO3xT9yJQt08C6yeqikzFQ,46,1.0109153999898828,0.11868424408969606,0.5869565217391305
5e6_hOznQ3QLNBkfIU1K-acLiOU8cjv1CLWpsMEUW86MA8WlnhoQxr39Av8V57__2T887OY3tgEFxw,165,1.0363971689012061,0.10117743956601177,0.4666666666666667
5iyXobLS4woqVPQzl3NCZODMBawHRNhSATVSPoUOihSEli1qEZtOB0ivAKeej3ogHKbRwcKtnOBcDQ,241,1.0187081113731271,0.10378139549322674,0.5394190871369294
5qQU7D46DaRI9FId_3Z2J4vvZQ5n3O6rLITR_QA0EvlCA5TAW0mSuQwpowisNciKehQN56Zu32kbgQ,32,1.0097866899176815,0.10988329976862814,0.53125
64iMl7lQGK-Un7IWLelCNPGDz9TJBIq2V7fOVtTWM1hwnr1vEdDBJ07q1gYLT0_GtaIiaajOZtN6Tg,42,0.8578657575744734,0.06968165213876426,0.5714285714285714
66ILU7yyQXC4TsfBYGeUhCR5ujSeiKkeMD52fOLMCZlezoie9-I6GqT-DXhOARE6UN-RjzyjE4l5kQ,42,0.9276660071301396,0.13671360662702836,0.47619047619047616
6ELlFcnvbXRPPXCbN58Uq-Pxt6ii5o-SEiiVnv4lw3a2LqY89PL7BZ3jy-sCiGRaa1SzkiGKZCiKNw,56,0.979242892173613,0.11294154374745487,0.4642857142857143
6GTva1X_r8XMqAvY_oI38d_94T_oeT20S6XkHppqlBO6sfQjYYdK-M4P7eGrctJxuc_O37tl1AzRzQ,66,1.0334380275480264,0.12080153109197464,0.5303030303030303
6OwIXGqu8Oqkz402YqXwg6dgqlaRtuoMjgARbmMukdzbrTZltcYRniiKt8uCd-HRAsYr5RYL2lpFew,31,0.9693440696279728,0.07145679084098308,0.5161290322580645
6_kPb9mhom4BrldglFF-k4-eLX3ap0ooO-APMdLAELXLMgSSFGFQvCMH5RhiwBJq3xPs1tWVECOUsg,55,0.990076698909193,0.09997215372063928,0.45454545454545453
6c_7vUzsDyt4wAzTQjt_1mxzGwrnCYfaz3aJYPajD6szAlNO9bKAzXokEy8Q0uM7yfyy0twDi0Xvog,68,0.993858657110984,0.11018358299682211,0.47058823529411764
6rDm7_zZTI5ENyuNIwBJKcypxaG1mZbMr1_S1L7NdmbCShvSLpp4Fv7MDuDqPHhb813SBrntpcq3bQ,42,1.000186926493475,0.09738612782104071,0.42857142857142855
72lIpS7UXgt6zge6zZMPLUElUfqAciBjEzXx8T9wpEnvYhpQjGX5-F1_3sLwDOIyBfHj0EbP1CtbeA,75,0.9911144520206349,0.09828466012153055,0.5066666666666667
787GDwADO0_MUfgiz_5plRmxiR1c1qOSQtxp8rQTk14g6-rNI3zeXMXZzLVsz7znrot036KBUA9scQ,70,1.0050099821424514,0.09444240472648015,0.6
7B_pgto1GCXIVE0A4PSo14xaPSZcIyUF_s1cy9hQM3XomOmrPHI_17myu0dGT0U7J0hk2kpGmvuMgQ,37,0.9921872534906734,0.1358344313208812,0.40540540540540543
7Pqey2vAj9u5BRzIM9GQwrmrchLVMKutNuxiORzyPejdaOaYN7O8nz4tEOo4mSF8SFy2ohagFl7yHA,56,0.963067562185989,0.07897235238148956,0.5
7V2RNguHCy1dNaOx63_DQUrHQ0yrIP6HQjgFkCshWXnhl42fg223_O0Znq8Yf_9D4OHH832x_iQ0qQ,33,0.925445533024511,0.10023541577115898,0.5454545454545454
7_Py9VekvjLz25e6K2mBEPS_dyPLPadPRAIq0IIxiKhnu_YI5hcKAlAyWGw2OpdrHt6AA7DLk1SNyw,31,0.9936792602930873,0.10164423936863864,0.45161290322580644
7mUZn9lPTbNrL_PJhCmAKC36BAuUnxNT7S4AQePZ_1w8exJwdNL5XOGxg43K2J3LxlOeYCazBVEvVg,50,1.022735324873195,0.11038821552404557,0.54
7oE3sk18qtqB_dtUi2g7e0NvS16zeiJp8TJHwIj7wSnHZHzp3pZptVpLu1UhiPhHXLpwnJ6Yyem1EA,72,1.0073661000316192,0.1202799398795401,0.5
7pJvIkJDLhl_OugqJP9YwX0MoIiTvPm5Ak1a3u7Z-wUVgnQu_uSkOMTcpLSEOo7Kn-lLSdXgnpsMJw,46,0.9782280951873601,0.08097837890589278,0.5
815axwnpkupzBTI5QsZz8ltORFA1v0Hpuo8GJWGu8ar6Khd4K2v72TD1RQXzSfUyU5PvoOSBe811Bw,195,1.044706216170734,0.10262985122224286,0.5025641025641026
83L0yI23EuUFJ89pQYI8lt-FWKL4V-jIjuvhaIE8zgjoU4YCBIKlX7nex7YNxqwc1KSlTVbyZM3uyg,62,1.0241627219529499,0.10764094273274127,0.5806451612903226
88g5Uo3KJNLWCUo6rkdC2L0f9K252Q8HbDzRbqcDOq-I5HELNSMQaGfjk9P4Z-QTXyOD6BeVXT6cww,31,0.9749339962237379,0.11777841722743453,0.3548387096774194
89HdGd_BC4o2sfAWV6Ua8L8nNXCnCXA4XYU8sEoIdsEqyPI4qKWSn9MD3TM01IFjD39_hqg23dzU1w,37,0.9397100362611265,0.10853320560059718,0.40540540540540543
8KbRv0VtxlA_JypLsph6zLuqaeiWKe8q8naHjTfgk3RSMlFIik7BiUwO8P_gTMJlOzy5M1TAQjO3yw,197,1.0338712717096243,0.11359057477478214,0.5634517766497462
8YIbFmdZX14_iBBEl8tMh5si2yF8ECzCgaDP7r9L6XO1NIXtAUcTtfAHdHgMx2xYDxiJhsvSx2uSsg,48,1.0452327862669797,0.08862170030857668,0.5833333333333334
8m7iOerPiTCDKOlbP8icjauELmc5ZCvqtVJkdFte_uu7VswhiUR1zuvVZOBXX1oSH5JcUsYuj-pLEw,31,1.0122561040197648,0.12701442364867965,0.4838709677419355
8na7Cuwz0mupL23w52aq5RFmkLRGF2L3Kj2ESlxfkIvagjNb0UdI4mSnyG5O2tXTdkoN5C_5hrFRxw,67,1.0004557397888048,0.1200050388558462,0.4925373134328358
9BCC7TgtqR1PPkkhf2BpEb30I7n2wTmOO-aVgJi2gzffl7NEb9LxDHhbzYobBcKdBMIo-gKXNTxdjA,68,0.9819195171648029,0.11985436234370153,0.5
9FrJ39-n3IJwtjlfHeSRxLQYJFUi65Yog8reCLUcuILClU4-rdVvbLMy7FFQcjjy0vCHiHPDpIFRuw,212,1.0108208739221751,0.12716000500515057,0.49056603773584906
9X1HJIKWIW2uuQlF0FfFJRI8Pv2NABh33X7G7n_sOBz3d2OtKpiC2Dh5G8FFyId7QDvTWSQfgsGSRw,34,0.9154782314235851,0.09522966253070149,0.5588235294117647
9hmqRemwitzcQFyD-FFnzOHWj4Ovt6oIIQoAfSH3mW3poVoTSolkdKAr9IDO_TgKv_GQl1DRsv5sRQ,224,1.05170252997844,0.12107024198168709,0.5758928571428571
9iP6TVz34Ahz22KcLpW8Hjk6NG2jKjFRXovx1AlCxy-ncohNo5H3d8D1iS5SQ_K1qoWnjjXcEBkPtA,115,1.0574301705380882,0.1182983767098902,0.5826086956521739
9qA_XXBs5pPwbuNzLNOu-USA68L5v5pKAQbw9ssWzejTMHlFt58vS2DJeTEHC68yULcaAQHlxpWxYA,44,1.0290250276380577,0.1206930798690579,0.5
A-Z_AaM67jCgwIpr3e54SvbqnxJ2uTAqwGKTd7eogC6otN3xTfkhCiT_2Z_y6dzyAdx6PsNibpJ0AQ,476,1.0173034965875225,0.09993855622290237,0.5546218487394958
AKzAT6IUyPm_H8xHg78YOhHqI2x9-3x04TkmRf_yAIlacxpO4ZEJPjlF6oJXGTIIiyYpvDtKc0reyA,37,1.0227088106007343,0.12811301148395915,0.4594594594594595
AdVgsRd4kj4ypXX7QGq9IWFMSl60fFQC99ofbE5uxNVifKrUuVI1iFsceVXib_j2HBEHu8V0Uw4jXw,56,0.9927181737802214,0.08277791810014946,0.5
AlGuiVFbVWWp42WGgnZbBihgLKOkLhU9nO_28vmBeallzDK5rVtOIcstKCknpeNZUR7hFL94Rl9wyg,80,0.999654680851681,0.10475846614500535,0.5125
B1IiKJ03ecYTne62ryHMIF1C2iXaD_5QpyQZ5pEh_Tz63mdjq2QRjuyXKBdJf7qfEybAQdZHYyLcaA,158,0.9617497534635058,0.10444822169350279,0.5443037974683544
BBqWCSQ5oVm4fFc9GoamIDVDvj38ZL9km9iFfSEVTLYEWx12ZZMbza8QP1QG4mPItBum7LK2eMS6_w,33,0.9596339167605606,0.10795395030127725,0.6666666666666666
BCFI5p7NevBuDPK7Q3W_OSiX1n_3EyYA16XT6Wk8c2s1bHjRDdy-UtVVJn6ff4Ro2LspBFa14wB3JQ,54,0.9961015457302258,0.12724017397644918,0.42592592592592593
BQRSWhAXFxSUS8Y-m8a6Zadp_9wQ80UY_LhsFS42FeqcOOMMK96C-rbY0ybNno5v7zDxe285RA838Q,293,1.0126739946204422,0.12278904185430894,0.5494880546075085
B_0MBlcCwbkmxHl5-qHo8lqGGyVe1fyaa29No-ntdX9dnlVqyJQSx7lf8ENBJ7D5x4G05yUHSs9W2A,152,1.0712946662964833,0.10380833210186721,0.5592105263157895
BjyfKKEcZeIjqYa5nZTzsiz7ctJC1GoMp5Q1VxbQPIAIMczyQ65eb9iVqW9E3pKuU2ff7zKuy377Mg,101,1.008060115497886,0.09340233725069644,0.504950495049505
Bl56JSEuA_lG0t1uxnI1x--Q79YwJ5Yj6j1YcWtNdrrBsqp00dnYNJHaE5Mx2_iGAtp8WEnFmGSLaQ,41,0.9565666461927537,0.10918221007207758,0.3902439024390244
CB1MThoQq64yokvlFhHq3SRzYsrVWXA31k5-b-VfEDududYxVg-Y04HebZhLRnqLovUhl2LCJfmoRg,108,0.9728222542912586,0.12206803232877046,0.4166666666666667
CM9Xxuk0iPff1UuE3B_9pTMjXpjtbqZFte9ziUuUKA8_t0E0GHTGL1lzIMOlwFfHd2VazAA8aqWxYw,54,0.9453000204484696,0.08697408767954891,0.46296296296296297
CPIqHUdYvN6ENJyt01KdA35PprwHlpb4xUqW7D0-Z868jE0lyh3qD7ZanjoaKTfgvGU5knWtidBWDQ,367,0.9910160419653553,0.10354028393238882,0.5040871934604905
CWInhiTzyCbJ3eS38jVbn2w3gFxPVT0PU9l2M0JbinfBeaYt69cL4IBSrzQSycjmA0pT-uyvmAVy-Q,40,1.036222569223617,0.10742225569083416,0.525
CnRUF4cAVxHbu0Iy6RGRs9mfCJsY1HksXOUMz8w3R_96lS9_QX60kmTOxMB7zs8diiCD44b8wPV5hA,30,0.9383737869325981,0.07495683660856063,0.4666666666666667
CyiOhYCuw1lABxkDW4IKUWTz-UQsKkGC-drMHoXsL38GreXF1KhBYtJJgUQ5tJ8e4M122LsPATVTNw,52,1.0298666760791777,0.11741651895525018,0.4423076923076923
Cz1urSExngA3Ml9eFfmkauUQ2-9MVrT0dI_DFnjZsm77OgEOLVlX8tJDzBjPndT5bqn7uSSeeoLK9Q,154,0.9819617802872249,0.10217123686444787,0.5194805194805194
D5ug8m_LcAuwQKfs6ARAUyb4CBP5iHbZPcgL5-Xf8ZFctBtDNoG8ZJTk9uPYBYnmnzL_gKg6OmNgFg,38,0.9944419453364757,0.1001663437230248,0.39473684210526316
DM7iIwz9WHPQ9aH9v-3VzWtcBgcI6rfy1NcHcRHW_pfG2UosqyhaPLHeSVdPCpDMK5CWIDGtm4sDZw,31,0.9792336754957225,0.0904441850880689,0.41935483870967744
DOuBlR5lGEx8GDdJfZ26tXf53j_UhcFTbNIHzxq67oj9hwdXXLYvNDj2BPOGrVzYf_ec572OlyX2hA,50,0.9692855509623687,0.10176768764112615,0.64
DQqyOxAqcN4HTfulHefYWNjXwpMMfDYTuOiATpw_Yw1tRDB9pug9yG4dVZpoPOluCvCYi1NgFbvY1g,274,1.0557287187415205,0.10300061106811462,0.5620437956204379
DTpo0fx5RwbE2FO5lkYKFUr0bRsjbAS9MuHNjLD4nje0ec5SDgdPCIiIU4IVRDul5bmo762PDjnN_g,30,1.0072806451052096,0.09273415296544579,0.43333333333333335
DdCD9AyEwIvwLz020tB-gSmtZtaAyTmXl6rQnPE4yYBrdDIuhWDf5Mvhrjm_OTTyNwkGHt0rvfPhiQ,33,1.05357302453924,0.1268542618728025,0.42424242424242425
De2zwLQElft6B9GcrxmjFX7r7dQ2HBTGS12QvYEJsJ7iLV4Qhh1L0lyZ21moEJmfftaFStGY-WjAiA,100,1.007340111064651,0.11173101309645768,0.38
DfKCqUJ2ioniqCDF3-JrH7ASIh1n3J99CKi0lAw-fem2S6QuP8PyJYP6loRLI3yJZc2fA0SAa0fWXQ,52,0.9181680778933143,0.08823769252765233,0.5769230769230769
DjGrXG_4056Iqeq7fL1cHdEePuN2wU-nlGFI9WyhTAGWiwRyLWvkBcJtLO3Bi3eTsOCfpsgsD7vBUQ,66,0.9770425883802242,0.09817008598370963,0.5
Dp0D5JZcc9tqNkwSPHXqxfQX9g9gObucEfxHcs4qVroms2TGjHu9ixfUczYuw5lvMjS6zQZqGBYLSg,101,1.0271178492717281,0.11225232789453474,0.46534653465346537
DqiMrqq1TZcHme6pcqz9jJk9vfFE9BoFxm28kAa0EYBr7nHueT9TcQnensp2iOcGyquMjksXyOjt0Q,57,0.9683668260874368,0.12735099234631808,0.47368421052631576
E70G5Qtt1oVEzH5RJHDJEqB914Wdcz7H1DcdTmV2efT1BK3qUI1nQKfEN4s-ewUdzs0uuNhYsJtOcA,308,1.0491704040472327,0.10745137727133737,0.512987012987013
EBFRlcS8dbnFX9FGFsw0juZmYntGCTLROAaMWdy8fpRmy1nf-4f45c_W9sUlXFKNKxIfUW17vM_Szw,60,0.9665922168231602,0.08043154048336046,0.48333333333333334
EQoW2LVpri_UHTt5d8nOooUGatmhFqsh5CMq1kHaEMtZ2uuH7dVRoeaWtoFGaGALL98a086YaQn6bQ,36,1.0510211201661124,0.1044685746029173,0.5555555555555556
EWZ8Q-dPIj9btruPpHFHPLBEHwFzj9HFkeLxOjoDv7vmpePl_8Vpt3FC7VfCTB0VdF6k8WY7mXEHug,44,1.0054677661255875,0.0914405103675398,0.5227272727272727
EgB6SInV-hwvWOHNvW_lcJnLkxSEesB6Gu1ezugsQXlfzGFJRFGk3cQy_0FjWQLvCgnpQPwqPMmDCQ,113,1.0057038692020888,0.11008344582821437,0.5132743362831859
EkSoYVja5X-_Ve4HiUp1WjJJ_H037Q_aaezpbyzz5XbnbF0zJU3jCpVVXP98DeamNTUdAx2g1usPJA,59,0.9811212649958119,0.1124020566618995,0.4915254237288136
El3rOS907zz51jZBj2hGhOf2RUK_vF5qH2XNBie7Jm7B5zqjx1_L8feQujcjq5pgrLmo6-u3tn9p7Q,144,1.0055364691732755,0.09380732417469201,0.4583333333333333
EtsneL9NHGA1jc4i6TWI0hzv8nhtGoaWf4sREMwOABt2GQMd1pUjW2g0NC91pZUxMEj7uGvSL7PHYQ,40,0.9480864323778082,0.08912091199681636,0.475
F7rPmnM1FVAaGSrNMwgerAuTx-6QfAj-WFyuG1rWmImVZ1dCzKQD_QY4CwQJVexHgWuJdXCdYFLhvA,41,0.9922995726132652,0.08728332064540092,0.6341463414634146
F8OHdF7rlMyb0DN4oOLL1IzcMLTsq5PMa6PUYawm-jhlh_nWXSKP-vc9UR_vNnVXjN-vpuDXWxeMEg,33,0.9912386707921503,0.0987712269334762,0.42424242424242425
